wallet_id,member_id,country,onboarding_method,marketing_channel,status,created_at
w_001853,mem_001853,DE,sdd,search,active,2025-04-17 21:52:24
w_001854,mem_001854,SI,sdd,organic,active,2025-03-12 18:02:35
w_001855,mem_001855,AT,card,paid_social,active,2025-01-26 11:03:30
w_001856,mem_001856,DE,card,organic,active,2025-09-24 18:55:16
w_001857,mem_001857,DE,card,partner,active,2025-07-14 20:55:31
w_001858,mem_001858,AT,card,search,active,2025-03-23 16:03:46
w_001859,mem_001859,AT,sdd,paid_social,active,2025-11-28 00:32:44
w_001860,mem_001860,AT,card,paid_social,active,2025-08-20 03:56:32
w_001861,mem_001861,AT,card,search,active,2025-11-29 12:42:44
w_001862,mem_001862,AT,sdd,search,active,2025-05-03 11:14:37
w_001863,,DE,sdd,paid_social,active,2025-06-06 22:18:32
w_001864,,AT,card,organic,active,2025-04-17 11:47:50
w_001865,,AT,card,search,active,2025-05-26 01:02:27
w_001866,mem_001866,IT,sdd,organic,active,2025-11-06 17:00:07
w_001867,mem_001867,DE,card,partner,churned,2025-05-07 09:43:18
w_001868,mem_001868,CH,sdd,organic,active,2025-10-31 09:34:19
w_001869,mem_001869,AT,sdd,paid_social,active,2025-08-24 14:53:56
w_001870,mem_001870,AT,card,organic,active,2025-06-20 03:36:54
w_001871,mem_001871,IT,card,paid_social,active,2025-10-29 01:47:15
w_001872,mem_001872,DE,card,organic,active,2025-08-07 04:41:40
w_001873,mem_001873,AT,card,search,active,2025-07-26 05:32:05
w_001874,mem_001874,IT,card,paid_social,active,2025-09-29 13:29:40
w_001875,mem_001875,AT,sdd,organic,active,2025-12-10 12:55:54
w_001876,mem_001876,CH,sdd,referral,active,2025-10-01 10:19:03
w_001877,mem_001877,AT,sdd,partner,active,2025-06-15 23:00:46
w_001878,mem_001878,SI,card,search,active,2025-07-18 22:37:29
w_001879,mem_001879,DE,card,search,active,2025-05-08 00:30:48
w_001880,mem_001880,AT,sdd,paid_social,active,2025-08-08 13:02:28
w_001881,mem_001881,DE,card,search,churned,2025-11-27 16:25:27
w_001882,mem_001882,DE,card,,active,2025-10-25 22:01:57
w_001883,mem_001883,DE,sdd,paid_social,active,2025-03-01 02:39:22
w_001884,mem_001884,CH,sdd,organic,churned,2025-09-26 23:22:15
w_001885,mem_001885,AT,sdd,organic,active,2025-08-31 05:12:35
w_001886,mem_001886,DE,card,organic,active,2025-03-28 13:29:06
w_001887,mem_001887,CH,card,organic,active,2025-11-16 01:09:56
w_001888,mem_001888,AT,sdd,partner,active,2025-10-28 04:48:27
w_001889,mem_001889,SI,sdd,organic,active,2025-01-16 07:43:29
w_001890,mem_001890,AT,card,organic,active,2025-03-31 08:43:24
w_001891,mem_001891,AT,card,paid_social,active,2025-12-24 05:53:12
w_001892,mem_001892,IT,card,organic,active,2025-11-20 22:54:32
w_001893,mem_001893,AT,sdd,search,active,2025-01-20 02:42:37
w_001894,mem_001894,DE,sdd,organic,active,2025-02-06 01:26:29
w_001895,mem_001895,DE,card,organic,active,2025-03-23 09:58:03
w_001896,mem_001896,DE,sdd,paid_social,active,2025-03-16 04:04:23
w_001897,,DE,card,organic,active,2025-06-27 11:07:03
w_001898,mem_001898,DE,card,organic,active,2025-05-20 23:06:03
w_001899,mem_001899,AT,sdd,partner,active,2025-09-30 07:47:15
w_001900,mem_001900,AT,card,organic,blocked,2025-04-17 16:32:23
w_001901,mem_001901,DE,card,organic,active,2025-01-04 14:26:22
w_001902,mem_001902,AT,card,search,active,2025-11-08 14:43:34
w_001903,mem_001903,SI,card,search,churned,2025-06-12 19:35:31
w_001904,mem_001904,IT,sdd,organic,churned,2025-03-12 12:46:17
w_001905,mem_001905,AT,sdd,search,churned,2025-06-06 18:19:50
w_001906,,DE,sdd,paid_social,active,2025-05-09 18:34:07
w_001907,mem_001907,DE,sdd,organic,active,2025-07-29 12:16:14
w_001908,mem_001908,AT,card,paid_social,active,2025-12-15 10:24:17
w_001909,mem_001909,AT,card,referral,active,2025-06-11 04:47:47
w_001910,mem_001910,AT,sdd,paid_social,blocked,2025-05-01 22:44:46
w_001911,mem_001911,DE,card,paid_social,active,2025-08-27 07:15:20
w_001912,mem_001912,CH,sdd,organic,active,2025-02-18 20:50:54
w_001913,mem_001913,DE,sdd,organic,active,2025-02-06 19:29:57
w_001914,mem_001914,SI,card,paid_social,active,2025-10-11 12:22:31
w_001915,mem_001915,CH,sdd,paid_social,active,2025-08-13 03:35:14
w_001916,mem_001916,AT,card,paid_social,churned,2025-02-26 09:33:28
w_001917,mem_001917,AT,card,search,churned,2025-01-19 15:33:51
w_001918,mem_001918,DE,sdd,paid_social,active,2025-04-03 08:43:48
w_001919,mem_001919,DE,card,paid_social,churned,2025-09-02 04:01:44
w_001920,mem_001920,AT,card,partner,active,2025-04-13 01:31:00
w_001921,mem_001921,AT,card,search,active,2025-05-11 23:26:26
w_001922,mem_001922,AT,sdd,organic,active,2025-06-27 05:10:24
w_001923,mem_001923,DE,sdd,,active,2025-05-22 21:58:55
w_001924,mem_001924,AT,card,organic,active,2025-11-19 08:53:14
w_001925,mem_001925,SI,card,organic,churned,2025-06-19 09:20:38
w_001926,mem_001926,AT,card,organic,churned,2025-11-15 11:12:07
w_001927,mem_001927,DE,card,paid_social,active,2025-01-07 11:50:04
w_001928,mem_001928,AT,sdd,partner,active,2025-07-26 01:11:31
w_001929,mem_001929,DE,card,search,active,2025-07-26 04:04:03
w_001930,mem_001930,AT,card,referral,active,2025-03-29 20:52:21
w_001931,mem_001931,SI,sdd,paid_social,active,2025-11-30 07:53:27
w_001932,mem_001932,DE,sdd,partner,blocked,2025-07-22 15:02:56
w_001933,,DE,sdd,search,active,2025-01-01 03:17:45
w_001934,mem_001934,DE,sdd,search,active,2025-08-19 16:20:26
w_001935,mem_001935,SI,sdd,organic,churned,2025-10-24 22:31:21
w_001936,mem_001936,IT,sdd,,active,2025-06-12 17:26:58
w_001937,mem_001937,DE,card,referral,active,2025-04-18 06:32:13
w_001938,mem_001938,DE,sdd,organic,active,2025-03-21 22:29:05
w_001939,mem_001939,DE,sdd,paid_social,active,2025-05-01 20:13:36
w_001940,mem_001940,DE,sdd,,active,2025-11-16 07:50:08
w_001941,mem_001941,CH,sdd,search,blocked,2025-12-20 14:31:57
w_001942,mem_001942,DE,card,referral,active,2025-04-10 04:59:19
w_001943,mem_001943,DE,sdd,search,active,2025-11-05 12:51:46
w_001944,mem_001944,IT,sdd,referral,active,2025-08-21 15:31:21
w_001945,mem_001945,IT,sdd,search,active,2025-06-17 22:58:50
w_001946,mem_001946,AT,card,organic,active,2025-04-18 03:15:14
w_001947,mem_001947,IT,sdd,paid_social,active,2025-05-19 12:19:27
w_001948,mem_001948,SI,card,paid_social,active,2025-08-18 13:18:22
w_001949,mem_001949,DE,card,paid_social,active,2025-08-24 14:18:01
w_001950,mem_001950,DE,sdd,organic,active,2025-08-22 15:53:57
w_001951,mem_001951,DE,card,search,active,2025-10-24 17:16:55
w_001952,mem_001952,IT,card,paid_social,active,2025-10-06 22:56:19
w_001953,,IT,card,paid_social,active,2025-07-23 00:31:35
w_001954,,AT,card,organic,active,2025-12-19 15:55:52
w_001955,mem_001955,DE,card,paid_social,active,2025-12-24 13:15:48
w_001956,mem_001956,AT,sdd,organic,churned,2025-09-23 06:07:49
w_001957,mem_001957,DE,sdd,paid_social,active,2025-06-27 22:46:34
w_001958,mem_001958,DE,sdd,search,active,2025-12-02 08:14:38
w_001959,mem_001959,AT,sdd,search,active,2025-11-25 01:21:34
w_001960,mem_001960,CH,sdd,paid_social,active,2025-03-30 09:06:53
w_001961,mem_001961,AT,sdd,referral,active,2025-08-30 11:35:36
w_001962,mem_001962,AT,sdd,organic,active,2025-05-17 03:46:19
w_001963,mem_001963,CH,card,paid_social,active,2025-01-07 04:27:12
w_001964,mem_001964,DE,sdd,organic,active,2025-10-21 21:36:46
w_001965,mem_001965,DE,sdd,referral,blocked,2025-10-04 09:12:13
w_001966,mem_001966,AT,card,search,active,2025-07-26 22:18:52
w_001967,mem_001967,DE,sdd,,active,2025-12-07 09:14:26
w_001968,mem_001968,AT,card,organic,active,2025-06-21 20:44:05
w_001969,mem_001969,AT,sdd,referral,churned,2025-03-29 04:11:56
w_001970,mem_001970,SI,card,paid_social,active,2025-03-25 20:58:06
w_001971,mem_001971,DE,sdd,search,active,2025-06-20 11:18:34
w_001972,mem_001972,CH,sdd,organic,active,2025-08-14 14:20:22
w_001973,mem_001973,AT,sdd,partner,active,2025-11-06 10:41:21
w_001974,mem_001974,SI,sdd,search,active,2025-04-02 03:37:00
w_001975,mem_001975,AT,card,search,active,2025-09-30 19:10:01
w_001976,mem_001976,AT,card,organic,active,2025-07-17 01:48:45
w_001977,mem_001977,DE,card,paid_social,active,2025-05-16 06:47:24
w_001978,mem_001978,DE,card,organic,active,2025-08-12 00:28:59
w_001979,,DE,card,paid_social,active,2025-03-08 13:00:56
w_001980,mem_001980,AT,card,paid_social,active,2025-10-02 07:16:37
w_001981,mem_001981,DE,card,partner,active,2025-12-15 04:15:19
w_001982,mem_001982,DE,card,organic,active,2025-06-03 21:16:50
w_001983,mem_001983,DE,card,,active,2025-08-10 07:27:20
w_001984,mem_001984,DE,card,paid_social,active,2025-08-16 22:02:52
w_001985,mem_001985,AT,sdd,organic,active,2025-02-16 11:31:47
w_001986,mem_001986,DE,sdd,organic,active,2025-03-17 13:58:48
w_001987,mem_001987,AT,sdd,paid_social,active,2025-09-10 04:54:43
w_001988,mem_001988,DE,card,organic,active,2025-09-30 05:07:41
w_001989,mem_001989,AT,sdd,organic,active,2025-05-14 07:44:40
w_001990,mem_001990,AT,card,referral,active,2025-02-05 05:42:24
w_001991,mem_001991,AT,card,organic,active,2025-05-12 22:25:17
w_001992,,AT,card,paid_social,active,2025-08-05 08:48:46
w_001993,mem_001993,IT,card,paid_social,active,2025-01-02 19:26:38
w_001994,mem_001994,DE,sdd,organic,active,2025-01-27 22:45:16
w_001995,mem_001995,AT,sdd,organic,active,2025-05-15 01:56:39
w_001996,mem_001996,AT,sdd,search,blocked,2025-06-21 03:35:57
w_001997,mem_001997,CH,card,organic,churned,2025-01-12 18:48:17
w_001998,mem_001998,DE,card,organic,active,2025-05-02 00:55:53
w_001999,mem_001999,SI,card,partner,active,2025-02-08 17:28:20
w_002000,mem_002000,DE,sdd,paid_social,active,2025-09-13 17:33:10
w_002001,mem_002001,SI,sdd,search,active,2025-05-12 09:35:38
w_002002,mem_002002,CH,card,partner,churned,2025-01-17 03:39:01
w_002003,mem_002003,IT,sdd,referral,active,2025-10-02 19:39:32
w_002004,mem_002004,DE,sdd,paid_social,active,2025-12-21 03:13:00
w_002005,mem_002005,DE,sdd,referral,active,2025-03-20 00:49:22
w_002006,mem_002006,AT,sdd,paid_social,active,2025-06-06 23:46:19
w_002007,mem_002007,IT,sdd,referral,active,2025-08-25 18:28:23
w_002008,mem_002008,CH,sdd,referral,active,2025-01-22 09:42:50
w_002009,mem_002009,AT,sdd,organic,active,2025-12-16 15:11:01
w_002010,mem_002010,DE,card,referral,active,2025-04-28 15:39:38
w_002011,mem_002011,AT,sdd,referral,active,2025-06-18 11:20:48
w_002012,mem_002012,AT,sdd,organic,active,2025-12-20 15:59:09
w_002013,mem_002013,DE,sdd,partner,active,2025-10-05 07:17:04
w_002014,mem_002014,AT,card,referral,active,2025-03-22 00:20:14
w_002015,mem_002015,SI,card,paid_social,churned,2025-12-22 10:42:05
w_002016,mem_002016,DE,card,organic,active,2025-11-22 08:44:37
w_002017,mem_002017,IT,card,organic,active,2025-12-25 03:19:11
w_002018,mem_002018,DE,sdd,search,churned,2025-12-08 05:54:03
w_002019,mem_002019,IT,sdd,referral,churned,2025-05-27 11:07:22
w_002020,mem_002020,DE,sdd,referral,active,2025-09-01 07:44:56
w_002021,mem_002021,CH,sdd,organic,active,2025-01-28 09:20:04
w_002022,mem_002022,SI,card,referral,active,2025-05-08 03:23:21
w_002023,mem_002023,DE,sdd,organic,active,2025-04-21 14:35:29
w_002024,mem_002024,AT,card,organic,active,2025-11-16 13:46:26
w_002025,mem_002025,AT,sdd,search,active,2025-07-21 06:12:44
w_002026,mem_002026,AT,sdd,paid_social,active,2025-03-13 15:27:45
w_002027,mem_002027,AT,card,search,active,2025-10-14 17:53:11
w_002028,mem_002028,AT,sdd,organic,active,2025-03-15 09:19:21
w_002029,mem_002029,AT,sdd,referral,churned,2025-11-30 19:00:16
w_002030,mem_002030,DE,sdd,referral,churned,2025-06-01 23:17:27
w_002031,mem_002031,IT,sdd,organic,active,2025-05-11 10:42:32
w_002032,mem_002032,DE,sdd,organic,active,2025-07-25 06:30:16
w_002033,mem_002033,DE,sdd,partner,active,2025-01-26 07:04:05
w_002034,,DE,sdd,organic,churned,2025-05-24 20:07:07
w_002035,mem_002035,AT,sdd,referral,active,2025-01-23 16:29:27
w_002036,mem_002036,IT,sdd,paid_social,active,2025-08-07 21:29:38
w_002037,mem_002037,DE,card,referral,active,2025-05-30 22:17:27
w_002038,mem_002038,DE,sdd,partner,churned,2025-08-26 21:55:30
w_002039,mem_002039,AT,card,organic,active,2025-06-26 09:40:01
w_002040,mem_002040,AT,sdd,search,blocked,2025-05-31 20:37:58
w_002041,,IT,card,,active,2025-02-25 22:01:33
w_002042,mem_002042,CH,sdd,paid_social,active,2025-02-18 13:18:36
w_002043,mem_002043,DE,sdd,referral,churned,2025-10-12 20:14:34
w_002044,mem_002044,AT,sdd,organic,active,2025-02-21 16:43:07
w_002045,mem_002045,AT,sdd,search,active,2025-12-06 06:35:57
w_002046,mem_002046,AT,sdd,organic,active,2025-11-04 14:42:17
w_002047,mem_002047,SI,card,paid_social,churned,2025-09-11 07:17:36
w_002048,mem_002048,AT,sdd,paid_social,active,2025-03-19 10:38:00
w_002049,mem_002049,AT,card,organic,active,2025-03-12 00:39:35
w_002050,mem_002050,DE,card,search,active,2025-10-17 16:57:36
w_002051,mem_002051,IT,sdd,partner,active,2025-02-28 12:28:11
w_002052,mem_002052,DE,card,organic,active,2025-05-03 19:20:01
w_002053,mem_002053,AT,card,organic,active,2025-02-07 16:42:27
w_002054,mem_002054,AT,card,partner,churned,2025-11-28 02:48:59
w_002055,mem_002055,CH,card,search,active,2025-04-30 10:41:02
w_002056,mem_002056,AT,card,organic,active,2025-07-04 12:08:05
w_002057,mem_002057,DE,card,organic,active,2025-12-08 23:25:35
w_002058,mem_002058,AT,card,organic,active,2025-08-03 12:00:24
w_002059,mem_002059,DE,card,organic,active,2025-02-14 00:35:45
w_002060,mem_002060,DE,card,,active,2025-05-28 22:42:12
w_002061,mem_002061,AT,card,,active,2025-05-21 17:39:56
w_002062,mem_002062,SI,card,organic,blocked,2025-09-18 21:16:23
w_002063,mem_002063,CH,sdd,partner,active,2025-02-22 09:45:49
w_002064,mem_002064,AT,card,search,active,2025-09-17 18:38:09
w_002065,mem_002065,AT,card,paid_social,active,2025-05-18 18:09:14
w_002066,mem_002066,DE,card,partner,active,2025-03-07 15:45:17
w_002067,mem_002067,AT,sdd,organic,churned,2025-01-10 02:31:01
w_002068,mem_002068,AT,card,referral,active,2025-06-24 08:20:26
w_002069,mem_002069,AT,card,referral,active,2025-09-14 02:09:05
w_002070,mem_002070,AT,sdd,paid_social,active,2025-10-13 07:21:10
w_002071,mem_002071,AT,card,search,active,2025-09-28 00:33:23
w_002072,mem_002072,AT,sdd,organic,active,2025-11-01 12:31:53
w_002073,mem_002073,CH,card,organic,active,2025-03-16 21:59:25
w_002074,mem_002074,CH,sdd,organic,blocked,2025-09-16 17:38:40
w_002075,mem_002075,AT,sdd,search,active,2025-10-23 22:56:43
w_002076,mem_002076,DE,card,paid_social,active,2025-10-30 11:39:24
w_002077,mem_002077,DE,card,paid_social,active,2025-12-19 23:40:06
w_002078,mem_002078,DE,sdd,organic,active,2025-12-06 04:41:29
w_002079,mem_002079,AT,card,organic,active,2025-12-23 12:24:01
w_002080,mem_002080,DE,sdd,referral,active,2025-11-04 10:10:44
w_002081,mem_002081,SI,card,organic,active,2025-03-16 19:31:18
w_002082,mem_002082,IT,sdd,paid_social,active,2025-04-22 20:56:46
w_002083,mem_002083,AT,sdd,,active,2025-01-31 21:32:13
w_002084,mem_002084,AT,card,search,active,2025-09-29 20:09:55
w_002085,mem_002085,DE,card,paid_social,active,2025-03-30 10:27:45
w_002086,mem_002086,AT,sdd,organic,active,2025-04-21 20:08:56
w_002087,mem_002087,DE,sdd,organic,active,2025-12-12 20:35:03
w_002088,mem_002088,DE,sdd,referral,active,2025-05-14 16:23:35
w_002089,mem_002089,DE,sdd,referral,active,2025-12-15 23:55:44
w_002090,mem_002090,DE,card,paid_social,active,2025-12-22 20:50:46
w_002091,mem_002091,DE,sdd,paid_social,active,2025-10-10 09:31:09
w_002092,mem_002092,DE,sdd,organic,active,2025-10-24 11:31:12
w_002093,mem_002093,DE,card,search,active,2025-09-26 07:19:29
w_002094,mem_002094,DE,sdd,search,blocked,2025-06-06 14:29:05
w_002095,mem_002095,IT,sdd,search,blocked,2025-06-12 22:55:44
w_002096,mem_002096,IT,card,organic,active,2025-02-28 00:21:32
w_002097,mem_002097,AT,sdd,organic,active,2025-08-19 06:34:29
w_002098,,AT,card,paid_social,active,2025-03-18 19:13:26
w_002099,mem_002099,DE,sdd,search,active,2025-03-30 10:41:02
w_002100,mem_002100,SI,sdd,organic,active,2025-07-09 06:21:28
w_002101,mem_002101,DE,sdd,organic,active,2025-07-05 03:10:06
w_002102,,AT,card,referral,active,2025-07-10 11:51:19
w_002103,mem_002103,DE,sdd,paid_social,active,2025-06-16 14:32:45
w_002104,mem_002104,SI,sdd,paid_social,active,2025-09-25 09:25:12
w_002105,mem_002105,DE,card,partner,churned,2025-06-11 22:43:37
w_002106,mem_002106,IT,card,paid_social,churned,2025-09-04 04:06:35
w_002107,mem_002107,SI,card,paid_social,churned,2025-05-09 13:42:34
w_002108,mem_002108,AT,card,paid_social,active,2025-12-20 22:41:07
w_002109,mem_002109,CH,sdd,organic,active,2025-07-02 10:24:39
w_002110,mem_002110,DE,card,partner,active,2025-05-05 22:02:28
w_002111,,AT,card,referral,active,2025-04-14 07:22:04
w_002112,mem_002112,AT,card,organic,active,2025-05-22 06:41:53
w_002113,mem_002113,IT,card,paid_social,active,2025-11-17 08:02:09
w_002114,mem_002114,IT,card,partner,active,2025-05-03 00:15:38
w_002115,mem_002115,AT,card,paid_social,active,2025-08-21 01:54:58
w_002116,mem_002116,DE,card,organic,active,2025-07-15 18:49:30
w_002117,mem_002117,AT,card,paid_social,active,2025-04-12 08:35:00
w_002118,mem_002118,AT,card,paid_social,churned,2025-05-24 03:53:45
w_002119,mem_002119,CH,sdd,organic,active,2025-08-19 15:02:13
w_002120,mem_002120,AT,card,organic,active,2025-08-24 13:23:08
w_002121,mem_002121,AT,card,paid_social,active,2025-12-03 23:54:05
w_002122,mem_002122,AT,sdd,search,active,2025-01-10 21:21:12
w_002123,mem_002123,DE,sdd,paid_social,active,2025-01-14 09:52:48
w_002124,mem_002124,AT,sdd,organic,active,2025-10-08 16:46:00
w_002125,mem_002125,AT,sdd,paid_social,active,2025-07-23 00:40:05
w_002126,mem_002126,DE,sdd,paid_social,active,2025-02-01 12:27:14
w_002127,mem_002127,DE,sdd,organic,active,2025-09-07 06:11:02
w_002128,mem_002128,AT,sdd,referral,churned,2025-03-03 18:33:03
w_002129,,DE,sdd,organic,active,2025-08-05 13:59:49
w_002130,mem_002130,IT,sdd,organic,active,2025-10-22 13:59:27
w_002131,mem_002131,DE,sdd,organic,active,2025-10-21 14:05:11
w_002132,mem_002132,AT,card,organic,active,2025-10-05 13:52:47
w_002133,mem_002133,AT,card,paid_social,active,2025-08-15 07:31:22
w_002134,mem_002134,DE,card,search,active,2025-11-18 23:10:54
w_002135,mem_002135,AT,card,search,active,2025-04-20 06:59:52
w_002136,mem_002136,AT,sdd,organic,active,2025-04-10 12:41:10
w_002137,mem_002137,DE,card,organic,churned,2025-01-12 04:35:54
w_002138,,DE,card,organic,active,2025-02-13 18:22:46
w_002139,mem_002139,DE,sdd,referral,active,2025-08-10 10:42:51
w_002140,mem_002140,DE,card,partner,active,2025-04-28 19:37:08
w_002141,mem_002141,AT,card,search,active,2025-04-08 23:54:36
w_002142,mem_002142,DE,sdd,paid_social,active,2025-03-22 03:20:47
w_002143,mem_002143,DE,sdd,,active,2025-10-20 18:28:18
w_002144,mem_002144,AT,sdd,organic,active,2025-11-29 23:09:55
w_002145,mem_002145,CH,sdd,paid_social,churned,2025-01-20 10:17:42
w_002146,mem_002146,AT,card,,active,2025-08-09 15:10:38
w_002147,mem_002147,DE,sdd,search,active,2025-10-16 02:30:37
w_002148,mem_002148,DE,card,,active,2025-12-15 22:49:45
w_002149,mem_002149,DE,card,organic,churned,2025-12-22 04:22:24
w_002150,mem_002150,DE,sdd,partner,active,2025-07-05 01:20:48
w_002151,mem_002151,DE,sdd,search,active,2025-09-27 21:06:38
w_002152,mem_002152,AT,sdd,paid_social,active,2025-03-01 12:48:41
w_002153,mem_002153,DE,sdd,organic,churned,2025-06-30 20:39:12
w_002154,mem_002154,DE,sdd,organic,active,2025-10-26 20:34:04
w_002155,mem_002155,AT,sdd,organic,blocked,2025-09-18 16:26:02
w_002156,,IT,card,referral,active,2025-09-10 12:08:15
w_002157,mem_002157,AT,sdd,referral,active,2025-11-04 13:38:14
w_002158,mem_002158,AT,card,search,active,2025-06-27 04:37:40
w_002159,mem_002159,AT,sdd,paid_social,active,2025-07-30 00:18:50
w_002160,mem_002160,AT,card,partner,active,2025-07-01 13:16:05
w_002161,mem_002161,DE,card,partner,active,2025-09-20 10:04:48
w_002162,mem_002162,DE,sdd,referral,active,2025-05-10 05:57:31
w_002163,,IT,card,referral,active,2025-12-12 12:59:10
w_002164,mem_002164,IT,card,,active,2025-07-29 19:07:54
w_002165,mem_002165,AT,sdd,organic,active,2025-11-04 16:33:51
w_002166,mem_002166,DE,sdd,paid_social,active,2025-07-14 17:14:03
w_002167,mem_002167,IT,sdd,organic,active,2025-03-05 23:07:58
w_002168,mem_002168,AT,card,paid_social,active,2025-11-21 20:27:14
w_002169,mem_002169,DE,sdd,referral,active,2025-08-13 02:12:39
w_002170,mem_002170,DE,card,partner,active,2025-06-26 04:21:45
w_002171,mem_002171,CH,card,organic,active,2025-07-15 22:23:02
w_002172,mem_002172,DE,sdd,search,active,2025-10-21 12:34:18
w_002173,,AT,card,referral,active,2025-01-10 03:05:17
w_002174,mem_002174,DE,sdd,paid_social,churned,2025-01-27 00:41:20
w_002175,mem_002175,AT,sdd,referral,active,2025-09-29 00:08:23
